canton;link;clean_link
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Finanzdepartement/Steuerverwaltung-9929733-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Finanzdepartement/Steuerverwaltung-9929733-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-15352-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-15352-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/KSD-Schaffhausen/KSD-Newsletter-9686460-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/KSD-Schaffhausen/KSD-Newsletter-9686460-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement-11380243-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement-11380243-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement-10055675-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement-10055675-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement/Strassenverkehrs--und-Schifffahrtsamt-1816353-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement/Strassenverkehrs--und-Schifffahrtsamt-1816353-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Interkantonales-Labor/Klima-12552964-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Interkantonales-Labor/Klima-12552964-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement/Dienststelle-Sport--Familie-und-Jugend/Abteilung-Kind-Jugend-Familie-7491516-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement/Dienststelle-Sport--Familie-und-Jugend/Abteilung-Kind-Jugend-Familie-7491516-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Sozialamt/Fachstelle-Behinderung-30215-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Sozialamt/Fachstelle-Behinderung-30215-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-2223675-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-2223675-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement/Amt-f-r-Denkmalpflege-und-Arch-ologie/Kantonsarch-ologie-1624865-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement/Amt-f-r-Denkmalpflege-und-Arch-ologie/Kantonsarch-ologie-1624865-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Sozialamt/Fachstelle-Behinderung-30214-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Sozialamt/Fachstelle-Behinderung-30214-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement/Dienststelle-Sport--Familie-und-Jugend/Abteilung-Kind-Jugend-Familie--KJF--7596543-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement/Dienststelle-Sport--Familie-und-Jugend/Abteilung-Kind-Jugend-Familie--KJF--7596543-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-11241473-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-11241473-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Volkswirtschaftsdepartement/Landwirtschaftsamt/Pflanzenbau-24405-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Volkswirtschaftsdepartement/Landwirtschaftsamt/Pflanzenbau-24405-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-5386-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-5386-DE.html
schaffhausen;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-6289397-DE.html;https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-6289397-DE.html
thurgau;https://www.bztf.ch/bg/berufe/ict-fachmannfrau-efz.html/9573;https://www.bztf.ch/bg/berufe/ict-fachmannfrau-efz.html/9573
thurgau;https://kommunikation.tg.ch/dienststelle-fuer-kommunikation/medienmitteilungen/detailseite-news.html/1874/news/65582;https://kommunikation.tg.ch/dienststelle-fuer-kommunikation/medienmitteilungen/detailseite-news.html/1874/news/65582
thurgau;https://www.tg.ch/events.html/486/event/38969/eventdate/50603;https://www.tg.ch/events.html/486/event/38969/eventdate/50603
thurgau;https://www.tg.ch/news.html/485/news/65582;https://www.tg.ch/news.html/485/news/65582
uri;https://www.ur.ch/_rte/information/105367;https://www.ur.ch/_rte/information/105367
uri;https://www.ur.ch/_rte/anlass/59833;https://www.ur.ch/_rte/anlass/59833
uri;https://www.ur.ch/_rte/information/103577;https://www.ur.ch/_rte/information/103577
uri;https://www.ur.ch/_rte/information/104596;https://www.ur.ch/_rte/information/104596
uri;https://www.ur.ch/_rte/anlass/60250;https://www.ur.ch/_rte/anlass/60250
uri;https://www.ur.ch/_rte/information/105037;https://www.ur.ch/_rte/information/105037
uri;https://www.ur.ch/_rte/traktanden/19747;https://www.ur.ch/_rte/traktanden/19747
uri;https://www.ur.ch/_rte/traktanden/16936;https://www.ur.ch/_rte/traktanden/16936
uri;https://www.ur.ch/_rte/traktanden/17303;https://www.ur.ch/_rte/traktanden/17303
uri;https://www.ur.ch/_rte/anlass/59827;https://www.ur.ch/_rte/anlass/59827
zug;https://zg.ch/de/recht-justiz/rechtsanwalt-anwaeltin-werden/anwaltspraktikum;https://zg.ch/de/recht-justiz/rechtsanwalt-anwaeltin-werden/anwaltspraktikum
zug;https://zg.ch/de/news/news~_2022_9_Obergericht-stellt-Urteile-online~;https://zg.ch/de/news/news~_2022_9_Obergericht-stellt-Urteile-online~
zug;https://zg.ch/de/news/news~_2019-ZUPO_8_218---Einsatz-der-Blaulichtorganisationen-am-esaf-2019~;https://zg.ch/de/news/news~_2019-ZUPO_8_218---Einsatz-der-Blaulichtorganisationen-am-esaf-2019~
zug;https://zg.ch/de/news/news~_2020-ZUPO_9_208---Baar--Sonntagfahrt-endet-mit-Festnahme~;https://zg.ch/de/news/news~_2020-ZUPO_9_208---Baar--Sonntagfahrt-endet-mit-Festnahme~
zug;https://zg.ch/de/migration-integration/einreise-und-aufenthalt/angebote-und-informationen-fuer-neuzugezogene;https://zg.ch/de/migration-integration/einreise-und-aufenthalt/angebote-und-informationen-fuer-neuzugezogene
zug;https://zg.ch/de/news/news~_2022_8_10-infos-des-regierungsrats~;https://zg.ch/de/news/news~_2022_8_10-infos-des-regierungsrats~
zug;https://zg.ch/de/news/news~_2019-ZUPO_6_136---Kanton-Zug--Polizeidrohne-fuer-die-Spurensicherung~;https://zg.ch/de/news/news~_2019-ZUPO_6_136---Kanton-Zug--Polizeidrohne-fuer-die-Spurensicherung~
zug;https://zg.ch/de/news/news~_2020_3_Coronavirus-Sars-CoV-2-Zwei-weitere-Faelle-im-Kanton-Zug~;https://zg.ch/de/news/news~_2020_3_Coronavirus-Sars-CoV-2-Zwei-weitere-Faelle-im-Kanton-Zug~
zug;https://zg.ch/de/news/news~_2020_8_Zuger-Schutzkonzepte-zum-Schulstart~;https://zg.ch/de/news/news~_2020_8_Zuger-Schutzkonzepte-zum-Schulstart~
zug;https://zg.ch/de/news/news~_2020_3_Coronavirus-Sars-CoV-2-Erste-Person-aus-dem-Kanton-Zug-infiziert~;https://zg.ch/de/news/news~_2020_3_Coronavirus-Sars-CoV-2-Erste-Person-aus-dem-Kanton-Zug-infiziert~
zug;https://zg.ch/de/direktion-des-innern/amt-fuer-grundbuch-und-geoinformation/geoinformation;https://zg.ch/de/direktion-des-innern/amt-fuer-grundbuch-und-geoinformation/geoinformation
zug;https://zg.ch/de/news/news~_2023_6_reinigungspflicht-fuer-schiffe-in-zuger-gewaessern~;https://zg.ch/de/news/news~_2023_6_reinigungspflicht-fuer-schiffe-in-zuger-gewaessern~
zug;https://zg.ch/de/gesundheit/verbraucherschutz/lebensmittel/exportzertifikate;https://zg.ch/de/gesundheit/verbraucherschutz/lebensmittel/exportzertifikate
zug;https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-erklaert/faq;https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-erklaert/faq
zug;https://zg.ch/de/news/news~_2020-ZUPO_8_194---Kanton-Zug--Bei-Anruf-Betrug~;https://zg.ch/de/news/news~_2020-ZUPO_8_194---Kanton-Zug--Bei-Anruf-Betrug~
zug;https://zg.ch/de/news/news~_2020_3_Coronavirus-COVID-19-Meldepflicht-fuer-Veranstaltungen-im-Kanton-Zug~;https://zg.ch/de/news/news~_2020_3_Coronavirus-COVID-19-Meldepflicht-fuer-Veranstaltungen-im-Kanton-Zug~
zug;https://zg.ch/de/gesundheit/verbraucherschutz/merkblaetter-und-formulare;https://zg.ch/de/gesundheit/verbraucherschutz/merkblaetter-und-formulare
zug;https://zg.ch/de/news/news~_2020-ZUPO_3_057---Kanton-Zug--Bevoelkerung-haelt-sich-gut-an-die-Vorgaben-des-Bundes~;https://zg.ch/de/news/news~_2020-ZUPO_3_057---Kanton-Zug--Bevoelkerung-haelt-sich-gut-an-die-Vorgaben-des-Bundes~
zug;https://zg.ch/de/bildung/schulen/gemeindliche-schulen/unterricht/fachgruppen;https://zg.ch/de/bildung/schulen/gemeindliche-schulen/unterricht/fachgruppen
zug;https://zg.ch/de/bildung/informationen-fuer-schulen/privatschulen;https://zg.ch/de/bildung/informationen-fuer-schulen/privatschulen
zug;https://zg.ch/de/steuern-finanzen/steuern/steuererklaerung-hilfe;https://zg.ch/de/steuern-finanzen/steuern/steuererklaerung-hilfe
zug;https://zg.ch/de/natur-umwelt-tiere/umweltschutz/aquatische_neobiota1;https://zg.ch/de/natur-umwelt-tiere/umweltschutz/aquatische_neobiota1
zug;https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-nutzen/interaktive-karten-zum-klicken;https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-nutzen/interaktive-karten-zum-klicken
zug;https://zg.ch/de/planen-bauen/grundbuch/dienstbarkeiten/dienstbarkeitsplan;https://zg.ch/de/planen-bauen/grundbuch/dienstbarkeiten/dienstbarkeitsplan
zug;https://zg.ch/de/news/news~_2019-ZUPO_8_219---Zug--Ruhiger-Start-ins-esaf-Wochenende~;https://zg.ch/de/news/news~_2019-ZUPO_8_219---Zug--Ruhiger-Start-ins-esaf-Wochenende~
zurich;https://www.zh.ch/de/umwelt-tiere/wasser-gewaesser/vielfaeltige-zuercher-gewaesser/weiterbildung-oeffentlichkeitsarbeit.html;https://www.zh.ch/de/umwelt-tiere/wasser-gewaesser/vielfaeltige-zuercher-gewaesser/weiterbildung-oeffentlichkeitsarbeit.html
zurich;https://www.zh.ch/de/steuern-finanzen/steuern/steuern-juristische-personen/steuerwissen-juristische-personen/steuererleichterung-beantragen.html;https://www.zh.ch/de/steuern-finanzen/steuern/steuern-juristische-personen/steuerwissen-juristische-personen/steuererleichterung-beantragen.html
zurich;https://www.zh.ch/de/umwelt-tiere/naturschutz/biodiversitaetsfoerderung/projekte/naturschutz-projekte/flora-2022.html;https://www.zh.ch/de/umwelt-tiere/naturschutz/biodiversitaetsfoerderung/projekte/naturschutz-projekte/flora-2022.html
zurich;https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2016-brb-36-volksschule-deutsch-als-zweitsprache-sprachstandsinstrument.html;https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2016-brb-36-volksschule-deutsch-als-zweitsprache-sprachstandsinstrument.html
zurich;https://www.zh.ch/de/wirtschaft-arbeit/domain-zuerich/zuteilung/zuteilungsgesuch.html;https://www.zh.ch/de/wirtschaft-arbeit/domain-zuerich/zuteilung/zuteilungsgesuch.html
zurich;https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/volksschule-personal-fuehren/volksschule-kantonales-kommunales-personal.html;https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/volksschule-personal-fuehren/volksschule-kantonales-kommunales-personal.html
zurich;https://www.zh.ch/de/familie/ergaenzende-hilfen-zur-erziehung/fallfinanzierung/kostenuebernahmegarantie-beantragen.html;https://www.zh.ch/de/familie/ergaenzende-hilfen-zur-erziehung/fallfinanzierung/kostenuebernahmegarantie-beantragen.html
zurich;https://www.zh.ch/en/wirtschaft-arbeit/wirtschaftsstandort/innovation-sandbox/leitfaden-autonome-systeme.html;https://www.zh.ch/en/wirtschaft-arbeit/wirtschaftsstandort/innovation-sandbox/leitfaden-autonome-systeme.html
zurich;https://www.zh.ch/en/wirtschaft-arbeit/wirtschaftsstandort/innovation-sandbox/guideline-autonomous-systems.html;https://www.zh.ch/en/wirtschaft-arbeit/wirtschaftsstandort/innovation-sandbox/guideline-autonomous-systems.html
zurich;https://www.zh.ch/de/politik-staat/kanton/kantonale-verwaltung/beschaffung-einkaeufe/hilfsmittel-beratung.html;https://www.zh.ch/de/politik-staat/kanton/kantonale-verwaltung/beschaffung-einkaeufe/hilfsmittel-beratung.html
