page_link,canton,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/stammdaten/angaben-zu-kindern/einkommen-des-kindes-aus-erwerb-rente-stipendien.html,bern,No,No,No,,,The page discusses the income criteria for children in the context of tax deductions.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/stammdaten/alleinstehende.html,bern,No,No,No,,,Discusses tax deductions for individuals who live alone or with dependents.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/stammdaten.html,bern,No,No,No,,,The page provides information on how municipalities manage the tax register for natural persons.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/schulden-und-schuldzinsen/schuldzinsen.html,bern,No,No,No,,,Provides information on deductible interest on debts such as mortgage interest in Switzerland.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/schulden-und-schuldzinsen/schulden.html,bern,No,No,No,,,Provides information on how to declare private debts for tax purposes.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/vermietete-wohnhaeuser-wohnungen-geschaeftsraeume/vorzugsmietzins.html,bern,No,No,No,,,Discusses the taxation of properties rented at a very low rate or provided for free.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/vermietete-ferienwohnungen/pauschalabzug_ferienwohnung.html,bern,No,No,No,,,Discusses the tax implications of renting out holiday homes.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/vermietete-ferienwohnungen.html,bern,No,No,No,,,The page discusses the tax implications of renting out furnished apartments or houses.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/pacht-waldbewirtschaftung-baurechte-quellenrechte-leistungen-dritter/subventionen.html,bern,No,No,No,,,The page discusses how to declare subsidies and insurance benefits for properties in the tax year.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/pacht-waldbewirtschaftung-baurechte-quellenrechte-leistungen-dritter/photovoltaik.html,bern,No,No,No,,,The page discusses various forms of compensation related to photovoltaic systems for tax declaration purposes.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/pacht-waldbewirtschaftung-baurechte-quellenrechte-leistungen-dritter/bau-quellenrechte.html,bern,No,No,No,,,Discusses the tax implications of granting building and water rights on private property.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/pacht-waldbewirtschaftung-baurechte-quellenrechte-leistungen-dritter.html,bern,No,No,No,,,"Discusses various undeclared revenues such as forest and lease income, construction and source rights, and subsidies."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/mietwert-der-selbstbenutzten-liegenschaft/nutzniessung.html,bern,No,No,No,,,Discusses the concept of usufruct and its implications for declaring rental value.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/mietwert-der-selbstbenutzten-liegenschaft/korrigierter_mietwert.html,bern,No,No,No,,,The page provides guidelines on how to calculate the corrected rental value for various types of property.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/mietwert-der-selbstbenutzten-liegenschaft.html,bern,No,No,No,,,The page discusses how the rental value of self-used properties is to be taxed.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/grundstueckkosten/pauschalabzug-grundstueckkosten.html,bern,No,No,No,,,"Discusses lump-sum deductions for maintenance, operation, and administration costs of buildings."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/grundstueckkosten/liegenschaftssteuer-baurechtszinsen.html,bern,No,No,No,,,The page provides information on property taxes and ground lease payments.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/grundstueckkosten/kostenueberschuesse-aus-energiesparmassnahmen.html,bern,No,No,No,,,Discusses excess costs related to energy-saving measures.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/grundstueckkosten/effektiver-unterhaltskosten.html,bern,No,No,No,,,Discusses allowable costs for property maintenance for tax purposes.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/grundstueckkosten/betriebs-verwaltungskosten.html,bern,No,No,No,,,Discusses deductible operational and administrative costs related to property.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/grundstueckkosten.html,bern,No,No,No,,,Discusses options for claiming costs related to private property.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/amtlicher-wert/wohnrecht.html,bern,No,No,No,,,Discusses the official value of a property with a right of residence and how to calculate deductions based on the age of the resident.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/amtlicher-wert.html,bern,No,No,No,,,Provides information on the official value of properties for tax purposes in Switzerland.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/unselbstaendiger-erwerb/tag-sitzungsgelder-usw.html,bern,No,No,No,,,"The page discusses remunerations for board members and public office, including session fees."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/unselbstaendiger-erwerb/nebenerwerb.html,bern,No,No,No,,,Discusses the conditions and types of secondary employment income.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/unselbstaendiger-erwerb/haupterwerb.html,bern,No,No,No,,,"Explains how to report income from primary employment, whether full-time or part-time."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/unselbstaendiger-erwerb/entschaedigungen-die-im-nettlohn-nicht-enthalten-sind.html,bern,No,No,No,,,"Discusses compensations not included in the net salary, such as in-kind benefits and tips."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/sonstige-erfolgskorrekturen.html,bern,No,No,No,,,The page discusses various adjustments to financial success for self-employed individuals.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/privatanteile.html,bern,No,No,No,,,The page discusses how to account for private usage of business assets in tax declarations in the Canton of Bern.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/nicht-verbuchte-zulaessige-abzuege.html,bern,No,No,No,,,The page discusses tax-deductible business expenses that are not recorded in the business expenditure.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/naturalbezuege-eigenleistungen.html,bern,No,No,No,,,Discusses how to report in-kind benefits for business owners and their families.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/mietwertdifferenz.html,bern,No,No,No,,,Explains the difference in rental values between federal and cantonal levels in Switzerland.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/steuerbarer-erfolg/korrekturen-bei-grundstuecksverkaeufen.html,bern,No,No,No,,,The page provides information on tax adjustments related to the sale of business properties in the Kanton Bern.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/ertrag/betrieblicher-nebenertrag.html,bern,No,No,No,,,The page provides information on how to account for secondary business income and expenses.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/ertrag/betrieblicher-ertrag-aus-lieferungen-und-leistungen.html,bern,No,No,No,,,The page discusses the components of operational revenue from deliveries and services.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/ertrag/ausserordentlicher-ertrag.html,bern,No,No,No,,,Discusses extraordinary income in accounting for self-employed individuals.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/ertrag.html,bern,No,No,No,,,"Discusses accounting positions in relation to the ""Swiss Chart of Accounts for SMEs""."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/bilanz-eigenkapital/umlaufvermoegen.html,bern,No,No,No,,,The page discusses the components of current assets in a business's balance sheet.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/bilanz-eigenkapital/anlagevermoegen.html,bern,No,No,No,,,"Discusses assets that serve the business for more than twelve months, including financial assets and immaterial values."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/bilanz-eigenkapital.html,bern,No,No,No,,,Discusses business assets and balance sheets for self-employed individuals.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/aufwand/uebriger-betrieblicher-aufwand.html,bern,No,No,No,,,"Discusses various types of business expenses, including administrative and IT costs."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/aufwand/personalaufwand.html,bern,No,No,No,,,"The page provides information on personnel expenses, including wages, social security contributions, and other related costs."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/aufwand/materialaufwand.html,bern,No,No,No,,,"The page provides information on various types of expenditures related to material, trade goods, and services."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/aufwand/betrieblicher-nebenaufwand.html,bern,No,No,No,,,The page outlines the accounting aspects of operational side expenses.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/aufwand/ausserordentlicher-aufwand.html,bern,No,No,No,,,"The page discusses accounting terms related to extraordinary, one-time, or non-operational expenses."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/aufwand.html,bern,No,No,No,,,Discusses the distinction between tax-deductible and non-deductible expenses for self-employed individuals.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/allgemeine-angaben/zweigniederlassung.html,bern,No,No,No,,,Discusses the definition and types of branch offices or business establishments.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/allgemeine-angaben/bezeichnung-.html,bern,No,No,No,,,The page instructs on how to specify the official or business name of a sole proprietorship.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/allgemeine-angaben/art-der-buchhaltung.html,bern,No,No,No,,,The page discusses the types of accounting methods for self-employed individuals for tax purposes.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/allgemeine-angaben.html,bern,No,No,No,,,"Provides information on business closure for the tax year, including the type of accounting used, but not specifically about software."
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/verlustverrechnung.html,bern,No,No,No,,,The page explains how tax-deductible losses from self-employment can be calculated and carried forward.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/sonstige-erfolgskorrekturen.html,bern,No,No,No,,,Discusses financial corrections related to income from agricultural activities.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/privatanteile.html,bern,No,No,No,,,The page discusses how to account for private use of business assets in tax declarations.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/nicht-verbuchte-zulaessige-abzuege.html,bern,No,No,No,,,The page discusses tax-deductible expenses that are not included in business expenses.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/naturalbezuege-eigenleistungen.html,bern,No,No,No,,,Discusses the market value of in-kind benefits for business owners and their families.
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/steuerbarer-erfolg/mietwertdifferenz.html,bern,No,No,No,,,Discusses the difference in property rental values for federal and cantonal tax purposes.
