page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content,canton
https://www.police.be.ch/de/start.html?newsID=87eb3310-2b26-4738-bc48-b774043d0821,No,No,No,,,The page discusses traffic restrictions in Bern due to the New Year's reception of the Federal President.,bern
https://www.police.be.ch/de/start.html?newsID=70f03c02-32fe-404e-ab64-ed3c898dca77,No,No,No,,,The page reports on 239 people being controlled by the police following an unauthorized demonstration that resulted in property damage.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/berufskosten/fahrkosten-fuer-private-motorfahrzeuge/berechnung-der-fahrkosten.html,No,No,No,,,The page provides guidelines on how to calculate travel costs for commuting in Switzerland.,bern
https://www.police.be.ch/de/start.html?newsID=4f7572fb-f679-404e-8607-f0a06cb7af9a,No,No,No,,,The page informs about traffic disruptions due to a cycling event from Bern to Interlaken.,bern
https://www.police.be.ch/de/start.html?newsID=ba5b534a-02c7-4400-8a99-141f62bca486,No,No,No,,,The page details the Tour de Suisse 2008 cycling event and its impact on traffic.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/pacht-waldbewirtschaftung-baurechte-quellenrechte-leistungen-dritter/photovoltaik.html,No,No,No,,,The page discusses various forms of compensation related to photovoltaic systems for tax declaration purposes.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/stammdaten.html,No,No,No,,,The page provides information on how municipalities manage the tax register for natural persons.,bern
https://www.ajv.sid.be.ch/de/start/themen/erwachsenen--und-jugendvollzug/justizvollzugsanstalt-witzwil/informationen--fuer-besuche-und-einweisung.html,No,No,No,,,The page provides guidelines for visiting inmates at the Justizvollzugsanstalt Witzwil prison.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=917067f9-b1cc-3efd-9dc9-591ff7f98559,No,No,No,,,"The page contains various news updates from the administration, including topics like public finances, education, and infrastructure.",bern
https://www.eb.bkd.be.ch/de/start/themen/fachinformationen/fit-fuer-die-schule/halt-geben-halt-sagen.html,No,No,No,,,The page provides parenting advice on setting boundaries and rules for children.,bern
https://www.bsm.sid.be.ch/de/start/themen/schutzbauten/schutzanlage/kontrolle.html,No,No,No,,,The page discusses the periodic inspection of civil protection facilities to ensure their operational readiness.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/aufwand/uebriger-betrieblicher-aufwand.html,No,No,No,,,"Discusses various types of business expenses, including administrative and IT costs.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/verschiedene-einkuenfte/weitere-steuerbare-einkuenfte.html,No,No,No,,,"Discusses various types of taxable income, including royalties and rents.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/unbezahlter-erwerbsunterbruch.html,No,No,No,,,Explains the concept of unpaid work interruptions.,bern
https://www.bsm.sid.be.ch/de/start/themen/schutzbauten/zuweisungsplanung.html,No,No,No,,,Discusses the planning and allocation of civil protection shelters in Switzerland.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/verschiedene-einkuenfte/schenkungen-vorempfaenge/schenkung-ausgerichtet.html,No,No,No,,,Provides information on how to declare gifts for tax purposes in the Canton of Bern.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/verschiedene-einkuenfte/entschaedigungen-erwerbsausfall.html,No,No,No,,,Discusses compensation for loss of earnings due to various circumstances like unemployment and military service.,bern
https://www.police.be.ch/de/start.html?newsID=fec7af6d-208b-468b-b62b-d45abb8f9ca1,No,No,No,,,Discusses traffic disruptions during the Swiss Women's Run in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=e1dc360c-a90f-44eb-b64e-124acdbdab1c,No,No,No,,,The page discusses traffic disruptions due to a sports event in Sumiswald and surrounding areas.,bern
https://www.sv.fin.be.ch/de/start/themen/frist-verlaengern/fristverlaengerung-privatpersonen.html,No,No,No,,,The page provides information on how to extend the deadline for filing tax returns as a private individual.,bern
https://www.police.be.ch/de/start.html?newsID=81e24a91-4bd6-4391-a552-cac336a0ef14,No,No,No,,,The page advises using public transportation for an upcoming football match due to limited parking.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/einkommen-aus-taetigkeit/unselbstaendiger-erwerb/nebenerwerb.html,No,No,No,,,The page provides guidelines on declaring secondary income for tax purposes.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/stammdaten/angaben-zu-kindern/bezahlte-kinderdrittbetreuungskosten.html,No,No,No,,,The page provides guidelines on declaring childcare expenses for tax purposes.,bern
https://www.police.be.ch/de/start.html?newsID=7fc66fc6-7170-4a82-b2c7-39ddd911fdb9,No,No,No,,,The page discusses travel recommendations for a football match between FC Thun and FC Luzern.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/wertschriften/darlehen/steuerwert.html,No,No,No,,,"The page discusses the concept of ""Steuerwert"" related to tax calculations.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/verschiedene-einkuenfte/weitere-nicht-steuerbare-einkuenfte.html,No,No,No,,,The page discusses types of income that are not subject to taxation.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=1b8a6862-14a5-3245-b24e-942abc729c11,No,No,No,,,The page discusses the quality of drinking water in the Region Thun being restored to normal.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/wertschriften/sparhefte-und-konti/steuerwert.html,No,No,No,,,"The page discusses the concept of ""Steuerwert"" related to account balances.",bern
https://www.police.be.ch/de/start.html?newsID=539cc949-c5fb-455b-804a-ed027587f281,No,No,No,,,"The page discusses travel recommendations for the Berner Zibelemärit event, advising the use of public transportation.",bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=26171cdc-ea92-3972-8839-4bd3241c9d5d,No,No,No,,,"The page discusses an open day for an archaeological excavation site in Court-Chaluet, offering guided tours in German and French.",bern
https://www.bvd.be.ch/de/start/themen/abfall/siedlungsabfaelle.html,No,No,No,,,"The page provides information on the disposal of municipal waste, responsibilities, and guidelines for special waste types.",bern
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-tba-update/tba-update-dezember-2022.html,No,No,No,,,"The page discusses noise reduction measures in construction and urban planning, focusing on the importance of soundproofing in building projects.",bern
https://www.police.be.ch/de/start.html?newsID=3ab0c863-95ae-4a70-aeff-73dc4dc05a61,No,No,No,,,The page discusses traffic disruptions in the Wankdorf area due to an Imagine Dragons concert and recommends using public transportation.,bern
https://www.police.be.ch/de/start.html?newsID=650fd935-a20b-46d5-adc4-0a1ceb8e823a,No,No,No,,,The page discusses traffic and parking restrictions in Bern during the Zibelemärit event and recommends using public transportation.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/stammdaten/angaben-zu-kindern/kinderabzug-fuer-minderjaherige-kinder.html,No,No,No,,,Discusses tax deductions for parents with minor children.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/verschiedene-einkuenfte/weitere-steuerbare-einkuenfte.html,No,No,No,,,"Discusses various types of taxable income, such as royalties and rent.",bern
https://www.bkd.be.ch/de/start/themen/bildung-im-kanton-bern/mittelschulen/fachmittelschulen/fachmaturitaet/fachmaturitaet-paedagogik.html,No,No,No,,,Provides information on the educational path for becoming a primary school teacher.,bern
https://www.wegleitung.sv.fin.be.ch/de/start.html,No,No,No,,,Provides an overview of tax guidelines for natural persons in the Canton of Bern.,bern
https://www.police.be.ch/de/start.html?newsID=c6171758-608c-4f3e-a875-e45f88718cf0,No,No,No,,,Announces traffic disruptions in the Wankdorf area due to an Elton John concert.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/grundstuecke-im-privatvermoegen/pacht-waldbewirtschaftung-baurechte-quellenrechte-leistungen-dritter/bau-quellenrechte.html,No,No,No,,,Discusses the tax implications of granting building and water rights on private property.,bern
https://www.police.be.ch/de/start.html?newsID=d66871bb-ebe2-4494-93db-f9636b8d9536,No,No,No,,,Announces traffic disruptions in Bern due to the 23rd Swiss Women's Run.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/ertrag/ausserordentlicher-ertrag.html,No,No,No,,,Discusses extraordinary income in accounting for self-employed individuals.,bern
https://www.sv.fin.be.ch/de/start/themen/steuererklaerung/steuererklaerung-ausfuellen-juristische-personen.html,Yes,No,No,,Finance and taxes,Discusses how legal entities can use TaxMe-Online for tax filing.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/stammdaten.html,Yes,No,No,,Finance and taxes,Discusses how municipalities maintain tax records and mentions TaxMe-Online for tax filing.,bern
https://www.weu.be.ch/de/start/themen/veterinaerwesen/veterinaerberufe-tierarzneimittel/tierarzeimittel.html,No,No,No,,,Discusses the proper use of veterinary medicines to prevent antibiotic resistance and residues in food.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/geschaeftsauto-zur-benutzung-fuer-den-arbeitsweg/berechnung-arbeitsweg-mit-dem-geschaeftsauto.html,No,No,No,,,Discusses the calculation of commuting costs when using a business vehicle.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/uebrigens-vermoegen.html,No,No,No,,,Discusses various types of assets like vehicles and capital.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/einkommen-aus-taetigkeit/selbstaendige-erwerbstaetigkeit/allgemeine-angaben/art-der-buchhaltung.html,No,No,No,,,Discusses the requirements for maintaining financial records for tax purposes.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/land-und-forstwirtschaft/bilanz-eigenkapital/anlagevermoegen.html,No,No,No,,,Discusses the components of fixed assets in agriculture and business.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/wertschriften/darlehen.html,No,No,No,,,Discusses private loans and other financial claims.,bern
https://www.police.be.ch/de/start.html?newsID=577f3eff-37d1-4d81-8f82-054650a53c08,No,No,No,,,Discusses the police action to clear an occupied area in Bern.,bern
https://www.police.be.ch/de/start.html?newsID=133ea02f-5782-40c9-8ae0-0609db0e794c,No,No,No,,,Discusses the impact of the BEA/PFERD 2008 exhibition on traffic and the measures taken by the Kantonspolizei Bern.,bern
https://www.agi.dij.be.ch/de/start/kataster/grundstueckdaten-informationssystem-grudis.html,Yes,Yes,No,Webpage,"Maps, infrastructures and territorial planning","Provides information about GRUDIS, a land data information system for authorized users, and explains how to access it.",bern
https://www.police.be.ch/de/start.html?newsID=bdcef14a-e259-4d85-9331-d2595b09936e,No,No,No,,,Discusses the Energy-Air-Concert in Bern and advises attendees to use public transport due to expected high traffic.,bern
https://www.hbav.dij.be.ch/de/start/hb-fachthemen/auszuege-und-dokumente/foersterplan.html,Yes,Yes,No,Webpage,"Environment, agriculture and natural resources","Discusses the Försterplan, a digital plan for forest management, and the software tools used for its creation and modification.",bern
https://www.police.be.ch/de/start.html?newsID=62b71c21-0f9e-4a11-8dbd-a589a212f037,No,No,No,,,Advises attendees of the Berner Zibelemärit to use public transport due to traffic and parking restrictions.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=f304d626-7e95-37bd-b013-480240d31e27,No,No,No,,,Provides advice for new entrepreneurs in the Canton of Bern and mentions a guide that can be downloaded.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=3de96ab5-eb4f-348d-a118-082afd32890c,No,No,No,,,"Discusses various administrative events and activities, including Rathaus tours and siren tests.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/wertschriften/aktien-anlagefonds.html,No,No,No,,,Provides information on how to declare earnings and tax values for various types of securities.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022.html,No,No,No,,,Provides guidelines for filling out tax returns for the year 2022 in the Canton of Bern.,bern
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=1b716212-28c0-3db5-82be-9286754e11cd,No,No,No,,,"Discusses various topics including emergency planning around nuclear power plants, healthcare, and public procurement.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2020/abzuege/leistungen-an-unterstuetzungsbeduerftige-erwerbsunfaehige-person.html,No,No,No,,,Discusses tax deductions for support provided to individuals who are unable to work due to disability or other reasons.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2019/verschiedene-einkuenfte/weitere-nicht-steuerbare-einkuenfte/genugtuungsummen.html,No,No,No,,,Discusses the tax-free nature of certain compensations and damages.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/stammdaten/angaben-zum-ehegatten/personendaten-ehegatten.html,No,No,No,,,The page provides information about personal data related to spouses for tax purposes.,bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2021/einkommen-aus-taetigkeit/unselbstaendiger-erwerb/tag-sitzungsgelder-usw.html,No,No,No,,,"The page discusses remunerations for board members and public office, including session fees.",bern
https://www.wegleitung.sv.fin.be.ch/de/start/np2022/grundstuecke-im-privatvermoegen/vermietete-wohnhaeuser-wohnungen-geschaeftsraeume.html,No,No,No,,,The page provides guidelines on declaring income from rented and leased properties.,bern
https://www.sv.fin.be.ch/de/start/themen/juristische-personen/spesenreglement.html,No,No,No,,,The page offers guidelines for companies in the Canton of Bern on how to handle expense regulations.,bern
