page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,type_of_software_guide,page_content,canton
https://ar.ch/search/news-suchergebnis/news/staatsrechnung-schliesst-bedeutend-besser-ab-als-budgetiert/,No,No,No,,"Discusses the financial performance of Appenzell Ausserrhoden for the year 2018, highlighting surplus and areas of expenditure.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-landwirtschaft/direktzahlungen/,No,No,No,,Provides information on direct payment programs for agriculture in Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/steuererklaerungen-fristverlaengerungen/elektronische-steuererklaerung-2022-fuer-privatpersonen/,Yes,Yes,Yes,Webpage,"Provides a comprehensive guide on how to use the electronic tax declaration software for private individuals, including installation and troubleshooting.",appenzell_ausserroden
https://ar.ch/search/news-suchergebnis/news/esteuern-erfolgreich-gestartet/,,,,,"The page returned a 404 error, content not available.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/arbeitslosenversicherung-ar/regionales-arbeitsvermittlungszentrum-rav/stellensuchende/,No,No,Yes,Webpage,"Provides information on services offered by the Regional Employment Center (RAV) for job seekers, including a mention of the electronic registration process on arbeit.swiss.",appenzell_ausserroden
https://ar.ch/search/news-suchergebnis/news/bessere-luft-an-urnaescher-schulen/,Yes,No,No,,"Discusses the implementation of a digital aerosol monitoring system in Urnäscher schools, which uses software to alert responsible persons via computer or mobile when it's time to ventilate the room.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-wirtschaft-und-arbeit/handelsregister/formulare-und-merkblaetter/,No,No,Yes,"PDF, DOC","Provides various forms and guidelines for businesses, including some electronic forms and documents for registration and compliance.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/sorgsamer-umgang-mit-energie-an-den-schulen/,No,No,No,,Discusses the importance of careful energy use in schools and offers guidelines.,appenzell_ausserroden
https://ar.ch/search/news-suchergebnis/news/149031-franken-kulturfoerderung-und-ein-flaechendeckendes-obacht/,No,No,No,,Discusses cultural funding and projects in Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/wasserversorgungen-trinkwasser/stoerfall-trinkwasserversorgung-in-notlagen/,No,No,No,,Discusses emergency protocols for water supply in Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-finanzen/personalamt/berufliche-grundbildung/,No,No,No,,Discusses vocational training programs offered by the cantonal administration of Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/kantonskanzlei/staatsarchiv/benutzung-und-bestaende/archivbenutzung/,No,No,No,,Provides information on the usage and regulations of the state archive in Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-raum-und-wald/abteilung-raumentwicklung/planen/kommunale-planung/,No,No,No,,Discusses the role of municipalities in spatial planning and the guidelines they must follow.,appenzell_ausserroden
https://ar.ch/search/news-suchergebnis/news/global-forum-hat-auswirkungen-auf-500-unternehmen-in-appenzell-ausserrhoden/,No,No,No,,Discusses the impact of the Global Forum's recommendations on transparency and information exchange for tax purposes on around 500 companies in Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-landwirtschaft/investitionskredite-und-beitraege/,No,No,No,,"Discusses financial aids for structural improvements in agriculture, particularly in rural and mountainous areas.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-mittel-und-hochschulen-und-berufsbildung/abteilung-berufsbildung/berufsbildungsportal/,Yes,No,Yes,Webpage,"Discusses a portal for vocational training data management, including login and user management instructions.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-landwirtschaft/downloads/,No,No,No,,"Provides various downloadable resources related to agriculture, including guidelines and forms.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-wirtschaft-und-arbeit/handelsregister/links/,No,No,No,,"The page provides various links and information related to the Handelsregister (Commercial Register) in Switzerland, including firm research and legal guidelines.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/kantonspolizei/organisation/sicherheitspolizei/sprengmittel/,No,No,No,,"The page discusses the legal requirements and procedures for handling explosives in Appenzell Ausserrhoden, Switzerland.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/bauen-und-umweltschutz/baustellenkontrolle-gemeinden/laermschutz-und-luftreinhaltung/,No,No,No,,"The page outlines guidelines and best practices for noise reduction and air quality control at construction sites in Appenzell Ausserrhoden, Switzerland.",appenzell_ausserroden
https://ar.ch/search/news-suchergebnis/news/alpaufzuege-waehrend-der-corona-pandemie/,No,No,No,,"The page discusses the guidelines for conducting traditional Alpaufzüge (alpine cattle drives) in Appenzell Ausserrhoden during the COVID-19 pandemic, including health and safety measures.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-wirtschaft-und-arbeit/handelsregister/rechtsgrundlagen/,No,No,No,,"The page provides a comprehensive list of legal regulations and guidelines related to the Handelsregister (Commercial Register) in Appenzell Ausserrhoden, Switzerland.",appenzell_ausserroden
https://ar.ch/verwaltung/datenschutz-kontrollorgan/zugriffsberechtigung-auf-einwohnerdatenplattform/,Yes,No,No,,"The page discusses the use of the GERES software for managing a resident data platform in Appenzell Ausserrhoden, including access permissions and legal frameworks.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/amt-fuer-justizvollzug/,No,No,No,,"The page provides information about the Office for the Enforcement of Criminal Sanctions in Appenzell Ausserrhoden, including its responsibilities and contact details.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-raum-und-wald/publikationen-aus-dem-amt/,No,No,No,,"The page lists various publications from the Office for Space and Forest in Appenzell Ausserrhoden, covering topics like land use, environmental protection, and forestry.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/veterinaeramt/bienen/,No,No,No,,"The page provides guidelines and information for beekeepers in Appenzell Ausserrhoden, including disease control and legal responsibilities.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-raum-und-wald/abteilung-natur-und-wildtiere/schutz/wiederherstellung-naturobjekte/,No,No,No,,"The page provides guidelines for the restoration of protected natural objects in Appenzell Ausserrhoden, including information on suitable plant species and planting techniques.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-soziales/abteilung-soziale-einrichtungen/einrichtungen-fuer-menschen-mit-behinderung/,No,No,No,,The page discusses facilities and services for people with disabilities in Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-kultur/kantonsbibliothek/recherche/unsere-kataloge/,No,No,No,,"The page provides information on various catalogs available in the Kantonsbibliothek, including books, images, and manuscripts.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/arbeitslosenversicherung-ar/regionales-arbeitsvermittlungszentrum-rav/stellensuchende/infos-zu-arbeitswiss/,Yes,Yes,No,Webpage,The page provides information on online consultations via Microsoft Teams for the Regional Employment Center.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/gewaesserschutz/grundwasser/ausscheidung-von-grundwasserschutzzonen-und-arealen/,No,No,No,,The page discusses the demarcation of groundwater protection zones and areas in Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-raum-und-wald/abteilung-wald-und-naturgefahren/gravitative-naturgefahren/,No,No,No,,The page discusses measures and guidelines for protecting against gravitational natural hazards in Appenzell Ausserrhoden.,appenzell_ausserroden
https://ar.ch/verwaltung/departement-bildung-und-kultur/departementssekretariat/,No,No,No,,"The page describes the roles and responsibilities of the Department Secretariat in organizational, personnel, and administrative tasks.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/gewaesserschutz/grundwasser/,No,No,No,,"The page discusses groundwater usage in Appenzell Ausserrhoden, primarily for drinking and utility water.",appenzell_ausserroden
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/energie/baubewilligung-und-energienachweise/formulare-und-zugehoerige-vollzugshilfen/,Yes,Yes,Yes,PDF,"The page provides downloadable PDF forms related to energy certificates, which can be filled out using Adobe Acrobat Reader.",appenzell_ausserroden
