page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=regierungsvereinbarung-bildungsraum-nordwestschweiz-erneuert-4afa5508-689c-498c-a66b-8f20fa4407f2_de,,,No,No,,,aargau,,,"Discusses the renewal of an inter-cantonal agreement focusing on education, including digitalization as one of the key areas."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=regierungsrat-weist-wahlbeschwerde-ab-1a040eb6-bae5-442f-8fb7-717b452085c2_de,,,No,No,,,aargau,,,Discusses a decision by the Regierungsrat regarding the calculation of absolute majority in local elections.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=regierungsrat-legt-finanzpolitische-ziele-fest-e1aac7d0-34f9-4ae7-9405-5f32fb6b1a08_de,,,No,No,,,aargau,,,The page outlines the financial goals and principles set by the government of Kanton Aargau for medium and long-term financial planning.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=regierung-spricht-lotteriegelder-738f789b-d2f6-4a79-9883-50bb41f5ffd6_de,,,No,No,,,aargau,,,"The page discusses various cultural events and projects in the Kanton Aargau, including festivals and exhibitions, but does not relate to software."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=rabenkraehen-setzen-aargauer-gemueseproduzenten-zu-faf9b7a9-ffc7-4893-87de-550f789a0368_de,,,No,No,,,aargau,,,Discusses the impact of crows on vegetable farming in the Canton of Aargau and outlines a pilot project to manage the issue.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=publis-geht-ganz-in-den-besitz-der-gemeinden-e3b1f0f5-7bc4-4050-822d-db624bcbe719_de,,,No,No,,,aargau,,,"The page discusses the transfer of ownership of publis, a company focused on software evaluation and development for municipalities, to the municipalities themselves."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=public-info-service-ag-nimmt-den-betrieb-auf-01707be0-4eef-43c9-8122-b468720e039d_de,,,No,No,,,aargau,,,Discusses the implementation of a new service for municipal software products.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=pruefung-von-massnahmen-gegen-gefaehrliche-hunde-c44033de-59a1-491b-ae86-8327b3e37cb2_de,,,No,No,,,aargau,,,"The page discusses measures and regulations for dealing with dangerous dogs in the Canton of Aargau, including potential leash laws and mandatory training courses."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=projekt-%27campus-hotel%27-828d75e0-87f4-4ad6-b727-f4d1d4a314b3_de,,,No,No,,,aargau,,,The page discusses a project-oriented learning environment for interdisciplinary cooperation in construction management and architecture.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=professionelle-strukturen-fuer-die-feuerwehralarmierung-ea7bd910-dd80-4213-ab81-52311fa2846d_de,,,No,No,,,aargau,,,Discusses the professionalization of fire alarm systems in the Canton of Aargau.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=probealarm-am-mittwoch-um-13-30-uhr-cf7bc1ee-b892-4277-9f8d-aaf77e41fed7_de,,,No,No,,,aargau,,,Discusses a scheduled siren test and the procedures to follow in case of an actual alarm.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=probealarm-am-mittwoch-15b7e2dd-b3ca-4971-b6f0-546d33787405_de,,,No,No,,,aargau,,,Discusses the general alarm test to be conducted and what it signifies for the population.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=probealarm-am-2-februar-2000-a341c5f4-e0fc-4494-9d50-05990e79b7ee_de,,,No,No,,,aargau,,,"The page discusses a general alarm test conducted on February 2, 2000, including the procedures and what actions should be taken by the public."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=personal-und-lohnabrechnungssystem-wird-abgeloest-764712c1-79bb-4dd0-ac8d-094f6c29b005_de,,,No,No,,,aargau,,,The page discusses the replacement of a payroll and personnel management system due to outdated standards and operational risks.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=noch-200-kilometer-bis-zum-ziel-1f5c204d-b8a5-4f5f-b512-2627677558ed_de,,,No,No,,,aargau,,,"The page discusses the expansion of the cantonal cycling route network in Aargau, aiming to make cycling safer and more attractive."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=niederschlaege-und-temperaturanstieg-fuehren-zu-erhoehtem-hochwasser-risiko-im-kanton-aargau-d4bf4149-2975-469a-b983-89f87c63d632_de,,,No,No,,,aargau,,,Discusses increased risk of flooding in Kanton Aargau due to weather conditions.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=niederschlaege-und-temperaturanstieg-fuehren-zu-erhoehtem-hochwasser-risiko-im-kanton-aargau-9a1dfdaf-9311-4a58-9abc-b726f4d7ec3f_de,,,No,No,,,aargau,,,The page discusses the increased risk of flooding in the Kanton Aargau due to recent rainfall and temperature rise.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=neues-prozessrecht-auch-fuer-die-laienrichter-2f97e43e-1366-4e8d-a2ce-9876ddf8cc0f_de,,,No,No,,,aargau,,,"The page discusses the unification of civil and criminal procedural law in Switzerland, focusing on lay judges."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=neuer-radweg-in-untersiggenthal-065bb990-3f9c-45b8-8ba5-375950f3c620_de,,,No,No,,,aargau,,,"The page discusses the opening of a new bike path in Untersiggenthal, part of the cantonal bike routes plan, aimed at increasing safety for all road users."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=neue-steuerstatistik-eroeffnet-neue-perspektiven-f149f52f-7a61-4741-a196-cce300dd8c3e_de,,,No,No,,,aargau,,,"Discusses the implementation of a new tax law and mentions VERANA, a software for computer-assisted tax assessment."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=neue-organisation-fuer-it-fachmesse-70c28eff-7a22-474f-a0d9-22230d76d674_de,,,No,No,,,aargau,,,"The page discusses the reorganization of ""topsoft,"" a German-speaking IT trade fair for business software."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=neue-deklarationssoftware-fuer-unternehmen-vereine-und-stiftungen-b99d4aa7-f3fe-4321-b9f3-4b4e4f3202e4_de,,,No,No,,,aargau,,,"The page discusses eTAX AARGAU, a new software for tax declaration for legal entities in the Kanton Aargau, aiming to digitalize the tax process."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=neue-aargauer-alterspolitik-ist-gut-unterwegs-9a6ac45b-84fb-4c8d-a4dc-7a930efcc9bd_de,,,No,No,,,aargau,,,Discusses the second edition of the cantonal aging congress and its focus on aging policies.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=nachkontrolle-im-bezirk-bremgarten-abgeschlossen-c044fe28-434a-4bbf-86f7-1794cbf82ce1_de,,,No,No,,,aargau,,,The page discusses the verification of election results and mentions the role of software in counting votes.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=nachaktion-feuerbrand-55056fd8-beb8-4461-b907-a5729538929a_de,,,No,No,,,aargau,,,"The page discusses measures taken to combat fire blight, a plant disease, in the Canton of Aargau."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=morgen-heulen-die-sirenen-im-aargau-testweise-0f0706d2-2f1d-4343-aae7-8870605ee5ea_de,,,No,No,,,aargau,,,Discusses a scheduled test of emergency sirens in the Canton of Aargau.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=mit-easytax-geht-es-leichter-93cf56d4-bfd7-4a26-a6d1-0bcb51244c7a_de,,,No,No,,,aargau,,,"Discusses EasyTax, a new software for filling out tax forms in Kanton Aargau."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=mehr-wissen-fuer-aargauer-bibliotheken-686baead-c23e-4b2f-be80-c0776e0df113_de,,,No,No,,,aargau,,,"The page discusses a training course for library staff in the canton of Aargau, focusing on practical goals and improvements for libraries."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=mehr-ambrosia-als-erwartet-526b8460-d41e-4984-b151-9a2b65e6bca4_de,,,No,No,,,aargau,,,The page discusses measures to combat the spread of the allergenic plant Ambrosia in the Canton of Aargau.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=mehr-als-600%27000-franken-fuer-gemeinnuetzige-projekte-6cdd0a6a-468c-42d2-a939-276d449aabef_de,,,No,No,,,aargau,,,"Discusses funding for various community projects, including arts and culture."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=maturandinnen-und-maturanden-analysieren-raeumliche-prozesse-im-kanton-aargau-0349826a-6067-4c36-9c4e-c54f10631249_de,,,No,No,,,aargau,,,The page discusses a workshop on the use of Geographic Information Systems (GIS) software in middle schools for spatial analysis.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=lehreroffice-fuer-die-volksschule-c6296871-2a25-445b-88c0-39b8b8f261b8_de,,,No,No,,,aargau,,,The page discusses the use of LehrerOffice software for administrative tasks in primary schools in the Canton of Aargau.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kundenzufriedenheit-bei-bahn-und-bus-gestiegen-57334c4c-19b9-465f-902e-036b240fc193_de,,,No,No,,,aargau,,,"The page discusses a survey on customer satisfaction in public transport, highlighting improvements and areas for potential enhancement."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kundenfreundlicher-und-kostenguenstiger-ad97cc13-6877-4778-8630-821f2358b28e_de,,,No,No,,,aargau,,,"The page discusses the successful evaluation of WOV pilot projects, including the development and sale of software to improve state services."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=koordiniertes-bauen-auf-der-oftringer-zuerichstrasse-f537936b-ba22-4048-b665-b2ca9d7eaa4b_de,,,No,No,,,aargau,,,"The page discusses coordinated construction efforts on the Zürichstrasse in Oftringen, including road repairs and the installation of a noise barrier."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kommission-empfiehlt-regierungsratswahlprotokolle-zur-genehmigung-a7e1046a-a0f4-4248-962c-fac469fa4e9c_de,,,No,No,,,aargau,,,The page discusses the approval of election protocols and mentions the helpful role of provided software solutions for electronic voting.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=keine-hinweise-auf-unwirtschaftliche-einkaeufe-e73c808d-6fed-4581-8b71-6274f35ecc27_de,,,No,No,,,aargau,,,Discusses financial control and procurement processes within the government.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kapf-heisst-staatsrechnung-2005-gut-f6b107dd-126a-4268-b8db-aac67801efe8_de,,,No,No,,,aargau,,,"The page discusses the approval of the 2005 state budget by the KAPF, including additional funding and target adjustments."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kanton-waadt-entscheidet-sich-fuer-viacar-ed05f3be-4b5f-40e0-8c78-173a188973a4_de,,,No,No,,,aargau,,,"The page discusses the adoption of VIACAR, a standard software for road traffic and shipping control, by the Canton of Vaud."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kanton-beschafft-schutzmaterial-fuer-das-gesundheitswesen-c3fa6bd3-89c0-4ffa-bafc-821267d09eb2_de,,,No,No,,,aargau,,,Discusses the procurement of protective materials like masks and gowns for healthcare facilities in the canton.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kanton-belegt-asylunterkunft-in-aarburg-gestaffelt-8284ad74-9824-4c15-9822-a1fef3025a17_de,,,No,No,,,aargau,,,The page discusses the housing situation for asylum seekers in the canton of Aargau and the measures being taken to address it.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=jubilaeum-10-jahre-wettbewerb-funkenflug-55dceec0-b364-47c7-a892-0a61e129417f_de,,,No,No,,,aargau,,,"The page celebrates the 10th anniversary of the Funkenflug competition, which awards exemplary cultural projects in schools."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=jaehrlicher-sirenentest-am-2-februar-2022-6e2da65c-6388-4316-98a0-0d34671a186a_de,,,No,No,,,aargau,,,"The webpage provides information about the annual siren test in Switzerland, scheduled for February 2, 2022, including the types of alarms and their functionalities."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=jaehrlicher-sirenentest-am-1-februar-2023-c34bbde7-1bd4-4d57-8a2c-749048202719_de,,,No,No,,,aargau,,,"The page discusses the annual siren test in Switzerland, specifically in the Canton of Aargau, to ensure the functionality of the alarm systems."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=informationsveranstaltungen-zum-energierecht-9d1506cf-af2d-416b-8f1c-f283b91a25d8_de,,,No,No,,,aargau,,,"The page discusses informational events on energy law, focusing on new regulations and checklists for compliance."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=informationen-zu-den-wahlen-am-20-oktober-2019-bbeaaf4b-da74-4971-bf9f-c9390b9b48f8_de,,,No,No,,,aargau,,,"The page provides information about elections held on October 20, 2019, in the Canton of Aargau, including how to vote and where to find results."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hoeren-sie-den-unterschied-online-a1c03806-6b9c-4878-b821-116efc1c16f8_de,,,No,No,,,aargau,,,"Discusses the online features of a construction project, including software requirements for audio playback."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hochwasser-warnung-fuers-reusstal-83be09d8-93eb-4447-97b2-75e7bc947d4b_de,,,No,No,,,aargau,,,The page provides flood warnings and safety measures for the Reusstal area.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hochwasser-situation-im-kanton-aargau-rueckbau-der-mobilen-hochwassersperren-im-verlauf-der-woche-geplant-18717777-33aa-4c02-9f00-530643e2c918_de,,,No,No,,,aargau,,,The page discusses the current flood situation in the Kanton Aargau and the measures being taken to manage it.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hochwasser-situation-im-kanton-aargau-lage-stabilisiert-sich-zunehmend-19da2e8c-8598-4925-990e-bdd63806a9bf_de,,,No,No,,,aargau,,,Discusses the current flood situation in the Canton of Aargau and the measures being taken to manage it.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hochwasser-situation-im-kanton-aargau-kaltfront-erreicht-die-schweiz-c94f469c-2128-4f47-9689-7159efebf65c_de,,,No,No,,,aargau,,,"Discusses the flood situation in the Kanton Aargau, Switzerland."
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hochwasser-situation-im-kanton-aargau-erhoehtes-ueberschwemmungsrisiko-25a0955f-e265-43b8-a980-b172d8686e6d_de,,,No,No,,,aargau,,,Discusses the high flood risk in the Kanton Aargau due to recent heavy rainfall.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hochwasser-situation-im-kanton-aargau-erhoehtes-ueberschwemmungsrisiko-1198ff94-18c4-4bad-9e4f-6a23a9f57f08_de,,,No,No,,,aargau,,,The page discusses the elevated risk of flooding in the Kanton Aargau due to heavy rainfall.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hochwasser-situation-im-kanton-aargau-d565e629-5256-4bc7-9566-eb51bfa9f7b8_de,,,No,No,,,aargau,,,Discusses the flood situation in the Canton of Aargau due to recent heavy rainfall.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=hochwasser-situation-im-kanton-aargau-bundsamt-fuer-umwelt-(bafu)-und-betroffene-kantone-beschliessen-groesseren-ausfluss-aus-dem-bielersee-6d588e5e-1689-45e1-b317-b081930157c7_de,,,No,No,,,aargau,,,Discusses the current flood situation in the Canton of Aargau and the measures being taken.
