page_link,canton,page_content,software_name,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=coronavirus-(covid-19)-aufruf-zur-registrierung-fuer-die-covid-19-impfung-0560f86a-4d1a-4999-b223-9fa9c02fa387_de,aargau,The page provides information on Covid-19 vaccination registration in the Kanton Aargau.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=coronavirus-(covid-19)-apotheken-helfen-bei-der-impfanmeldung-9f1878dc-12f8-4618-a4c5-8b3131697eda_de,aargau,The page discusses the use of federal software for Covid-19 vaccination registration in the Canton of Aargau.,,Yes,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=bronze-fuer-sauerlaender-website-ee664c6e-84b5-4a3f-bded-27645b911b43_de,aargau,"The page announces an award for a website project related to the Sauerländer Verlag's archives, but it is not focused on software.",,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=boezberg-softair-pistoleneinsatz-in-schulzimmer-strafverfahren-abgeschlossen-a8b157ba-fc2e-4c9c-9814-7e560f93b302_de,aargau,Discusses the conclusion of a legal case involving a teacher's use of a Softair pistol in a classroom.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=bestnoten-fuer-aargau-im-vergleich-der-kantonsfinanzen-614f2760-8d4a-412b-bf1a-c1327a471df2_de,aargau,"Discusses a study on the financial situation of the Canton of Aargau, highlighting its strong performance in various financial metrics.",,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=beratung-und-unterstuetzung-fuer-covid-19-betroffene-9f164be6-0295-44d3-a322-0587f37b9a2e_de,aargau,The page discusses the measures and services provided by the Canton of Aargau for COVID-19 affected individuals.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=behinderungen-in-laufenburg-ab-12-juli-2021-wegen-deckbelagseinbau-d43bafd8-a2c9-4bb7-833d-611380dbdacf_de,aargau,"The page discusses roadwork in Laufenburg, including upcoming restrictions and construction schedules.",,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=ausserordentlicher-sirenentest-am-23-mai-2018-94bc0139-9956-4606-97cf-743f19c84fd1_de,aargau,The page discusses an extraordinary siren test conducted due to technical issues in the central siren control system.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=auslandschweizerinnen-und-schweizer-sollen-per-internet-abstimmen-koennen-4af19d69-0da7-4dac-bf55-08de53bd11ef_de,aargau,Discusses the development of an e-voting system for Swiss citizens abroad.,,Yes,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=asylsuchende-im-dienst-des-naturschutzes-72591e7d-b9bc-4ef2-8e65-0c971aa086ac_de,aargau,The page discusses a pilot project involving asylum seekers in nature conservation efforts.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=ambrosia-jetzt-ausreissen-bddb876a-ce72-4d9b-9add-ae93e231efed_de,aargau,The page discusses the efforts to control the spread of the allergenic plant Ambrosia in Aargauer municipalities.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=ambrosia-jetzt-ausreissen-97ae7257-9641-41a0-b0ca-b96aeb6e00f5_de,aargau,Discusses measures for controlling the spread of the allergenic plant Ambrosia in Aargauer municipalities.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=alterswohngruppe-eroeffnet-773be7de-0a38-4a1b-a493-76d8eb775fbe_de,aargau,The page discusses the opening of a residential group for elderly patients focusing on daily life activities.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=ag-sh-und-zg-nutzen-viacar-gemeinsam-364fe272-1690-405e-98c1-90f45fef4598_de,aargau,The page discusses the collaborative use of VIACAR software for road traffic authorities across multiple cantons.,,Yes,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=aargauische-tage-des-denkmals-2014-ac114f68-bfd3-40f7-9e0b-fd62fe342c0e_de,aargau,The page provides information on cultural and historical events related to Aargau's heritage.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=aargauer-zivilschutz-an-der-expo-02-625855c1-6e41-4063-8cd5-4d95468e0d9c_de,aargau,"The page discusses the involvement of the Aargau Civil Protection in the Expo.02, detailing their roles in various areas such as security and surveillance.",,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=67-kulturprojekte-erhalten-swisslos-fonds-beitraege-d2ab9457-457c-4207-b951-ad196db6ba69_de,aargau,The page discusses cultural projects that have received funding from the Swisslos Fund in the 3rd quarter of 2022.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=570-sirenen-im-kanton-aargau-werden-getestet-77ac69f9-b1b6-4a9b-bc14-1a10f7e9072f_de,aargau,"The page discusses the testing of sirens in the Kanton Aargau, Switzerland.",,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=46-kulturprojekte-erhalten-swisslos-fonds-beitraege-0cb3cff1-df55-4a3b-8186-9da99a4fd844_de,aargau,The page discusses 46 cultural projects that have received contributions or deficit guarantees from the Swisslos Fund.,,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=1418coach-neu-auch-im-kanton-aargau-2af3abb6-0790-4f4d-afb5-5bebe2d1200d_de,aargau,"The page discusses the ""1418coach"" project, aimed at training young leaders for sports clubs in the Canton of Aargau.",,No,No,No,,
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=10%27000-fuehrerausweise-im-kreditkartenformat-ausgestellt-d93edd0d-27cd-47b1-98f4-0d8728a98d51_de,aargau,"Discusses the issuance of driver's licenses in credit card format and mentions VIACAR, a software for road traffic and shipping offices.",,Yes,No,No,,
https://www.ag.ch/de/aktuell/anhoerungen-vernehmlassungen/laufende-anhoerungen?dc=6a922e97-c448-4d19-b1ff-0f1c05b68856_de,aargau,The page discusses tax law changes and property valuation in the Canton of Aargau.,,No,No,No,,
https://www.ag.ch/de/verwaltung/dvi/ueber-uns/organisation/generalsekretariat/beauftragte-fuer-oeffentlichkeit-und-datenschutz-(oedb)/videoueberwachung,aargau,Unable to retrieve content for analysis.,,No,No,No,,
https://www.ag.ch/de/verwaltung/dvi/kantonspolizei/waffen-und-sprengmittel/sprengmittel,aargau,Unable to retrieve content for analysis.,,No,No,No,,
https://www.ag.ch/de/verwaltung/dvi/grundbuch-vermessung/online-karten,aargau,Unable to retrieve content for analysis.,,No,No,No,,
https://www.ag.ch/de/verwaltung/dgs/gesellschaft/alter/kommunale-alterspolitik/verankern-und-weiterentwickeln/massnahmenplan-alter,aargau,Unable to retrieve content for analysis.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/baukultur-im-aargau/menschen-und-orte/ereignisse/unterkulm-umgebung-jugendhaus,aargau,No content available for analysis.,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/hochschulen/wissens-technologietransfer/technopark-aargau,aargau,The page is not accessible (404 error).,,No,No,No,,
https://www.ag.ch/de/verwaltung/bks/hochschulen/wissens-technologietransfer,aargau,Unable to retrieve content from the web page for analysis.,,No,No,No,,
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=anmeldeformular-quellensteuer-einreichen-88f9e8db-5f0c-41a2-8ed7-029b1e62eeb3_de,aargau,Unable to retrieve content for analysis.,,No,No,No,,
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-wirtschaft-und-arbeit/handelsregister/formulare-und-merkblaetter/,appenzell_ausserroden,"Provides various forms and guidelines for businesses, including some electronic forms and documents for registration and compliance.",,No,No,No,,
https://ar.ch/verwaltung/kantonskanzlei/staatsarchiv/kirchenbuecher-online-familienforschung/,appenzell_ausserroden,The page provides information on accessing digitized church records for family research.,Kirchenbücher online,No,No,Yes,PDF,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-mittel-und-hochschulen-und-berufsbildung/abteilung-berufsbildung/berufslehre/nach-der-lehre/,appenzell_ausserroden,Provides information on vocational training and the benefits of vocational maturity (Berufsmaturität).,,No,No,No,,
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/arbeitslosenversicherung-ar/regionales-arbeitsvermittlungszentrum-rav/stellensuchende/,appenzell_ausserroden,"Provides information on services offered by the Regional Employment Center (RAV) for job seekers, including a mention of the electronic registration process on arbeit.swiss.",arbeit.swiss,No,No,Yes,Video,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-kultur/kantonsbibliothek/ueber-uns/projekte/archiv-projekte/,appenzell_ausserroden,"Details past projects, including software for cataloging manuscripts.",,No,No,No,,
https://ar.ch/verwaltung/kantonskanzlei/staatsarchiv/benutzung-und-bestaende/archivbenutzung/,appenzell_ausserroden,Provides information on the usage and regulations of the state archive in Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/kantonskanzlei/rechtsdienst/ausserrhoder-gerichts-und-verwaltungspraxis/,appenzell_ausserroden,The page is related to the judicial and administrative practice in Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/strafanstalt-gefaengnis/strafanstalt-gmuenden/besucherinformationen/,appenzell_ausserroden,"The page provides visitor information for Strafanstalt Gmünden, including visiting hours, registration requirements, allowed gifts, photography restrictions, behavior expectations, and directions on how to get there.",,No,No,No,,
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/kantonspolizei/praevention/haeusliche-gewalt-stalking/,appenzell_ausserroden,The page discusses domestic violence and stalking prevention in Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/kantonspolizei/organisation/sicherheitspolizei/sprengmittel/,appenzell_ausserroden,"The page discusses the legal requirements and procedures for handling explosives in Appenzell Ausserrhoden, Switzerland.",,No,No,No,,
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/kantonspolizei/broschueren-statistiken-formulare/,appenzell_ausserroden,"The page is about brochures, statistics, and forms provided by the cantonal police.",,No,No,No,,
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/departementssekretariat/projekt-optimierung-gemeindestrukturen/,appenzell_ausserroden,The page is about optimizing municipal structures.,,No,No,No,,
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/amt-fuer-militaer-und-bevoelkerungsschutz/zivilschutz/schutzraum-und-notvorrat-haeufige-fragen/,appenzell_ausserroden,The page provides frequently asked questions regarding shelter and emergency provisions.,,No,No,No,,
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/amt-fuer-justizvollzug/,appenzell_ausserroden,"The page provides information about the Office for the Enforcement of Criminal Sanctions in Appenzell Ausserrhoden, including its responsibilities and contact details.",,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/veterinaeramt/tiergesundheit/registrierung-von-tieren-tierverkehr/,appenzell_ausserroden,Focuses on the registration of animals for disease control and market access.,,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/veterinaeramt/tierarzneimittel/,appenzell_ausserroden,Discusses veterinary medicines and their proper handling and disposal.,,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/veterinaeramt/informationen-fuer-tieraerzte/,appenzell_ausserroden,Restricted access page for veterinarians to log in.,,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/veterinaeramt/bienen/,appenzell_ausserroden,"The page provides guidelines and information for beekeepers in Appenzell Ausserrhoden, including disease control and legal responsibilities.",,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-soziales/abteilung-sozialhilfe-und-asyl/asyl/vollzug-rueckkehrberatung/ablehnung-oder-nichteintreten-wegweisung/,appenzell_ausserroden,The page discusses regulations and procedures pertaining to asylum in the context of rejections or non-entries and expulsions.,,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-soziales/abteilung-soziale-einrichtungen/einrichtungen-fuer-menschen-mit-behinderung/,appenzell_ausserroden,The page discusses facilities and services for people with disabilities in Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-soziales/abteilung-chancengleichheit/willkommen-im-kanton-appenzell-ausserrhoden/soziale-sicherheit/sozialhilfe/,appenzell_ausserroden,Provides information on social assistance in the Canton of Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-soziales/abteilung-chancengleichheit/willkommen-im-kanton-appenzell-ausserrhoden/mobilitaet/fahrrad-und-zu-fuss/,appenzell_ausserroden,"The page provides information about mobility, specifically cycling and walking, in Appenzell Ausserrhoden.",,No,No,No,,
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/amt-fuer-soziales/abteilung-chancengleichheit/foerderung/berufswahl-nationaler-zukunftstag/,appenzell_ausserroden,The page discusses an event aimed at informing youth about various professions to challenge gender stereotypes in career choice.,,No,No,No,,
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/haeufige-fragen-faq/,appenzell_ausserroden,Provides answers to frequently asked questions about tax administration in Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/formulare-und-wegleitungen/,appenzell_ausserroden,Provides various tax forms and guidelines for individuals and businesses.,,No,No,No,,
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/abzugsfaehige-zuwendungen/,appenzell_ausserroden,Discusses the tax-deductibility of donations to certain organizations in Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-finanzen/personalamt/berufliche-grundbildung/,appenzell_ausserroden,Discusses vocational training programs offered by the cantonal administration of Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-bildung-und-kultur/departementssekretariat/,appenzell_ausserroden,"The page describes the roles and responsibilities of the Department Secretariat in organizational, personnel, and administrative tasks.",,No,No,No,,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-sport/sportfondsbeitragsgesuche/,appenzell_ausserroden,Provides guidelines for submitting funding requests for sports-related activities in Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/sorgsamer-umgang-mit-energie-an-den-schulen/,appenzell_ausserroden,Discusses the importance of careful energy use in schools and offers guidelines.,,No,No,No,,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/ehandbuch-volksschule/,appenzell_ausserroden,Offers a comprehensive handbook for primary school teachers and administrators.,,No,No,No,,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/beurteilung-von-lernenden/,appenzell_ausserroden,Discusses the evaluation and teaching methods for students in Appenzell Ausserrhoden.,,No,No,No,,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-mittel-und-hochschulen-und-berufsbildung/abteilung-berufsbildung/formulare-wichtiges/,appenzell_ausserroden,The page provides various forms and informational material related to vocational training.,,No,No,No,,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-kultur/obacht-kultur/archiv/,appenzell_ausserroden,"The page archives editions of ""Obacht Kultur"", covering topics on culture, art, and design in Appenzell Ausserrhoden.",,No,No,No,,
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-kultur/obacht-kultur/aktuelle-ausgaben/,appenzell_ausserroden,"Discusses current issues of ""Obacht Kultur,"" focusing on various cultural topics.",,No,No,No,,
